SC_CODE,SC_NAME,OPEN,HIGH,LOW,CLOSE
532455,SHALIMAR WIR,5.0,5.35,5.0,5.31
532456,COMPUAGE INF,16.8,18.25,16.2,17.8
532457,GULSHAN POLY,94.9,95.3,93.0,93.3
532459,FAZE3AUTO   ,67.75,67.9,67.0,67.85
532460,PONNI SUG(ER,143.6,144.25,143.0,143.0
532461,PUNJAB NATIO,42.15,42.7,41.75,41.9
532466,ORACLE FIN  ,3025.0,3115.0,3006.05,3018.1
532468,KAMAHOLDING ,5890.0,5890.0,5800.0,5828.7
532475,APTECH LTD  ,230.1,233.0,224.0,226.65
532477,UNION BANK L,41.8,42.35,41.2,41.5
532478,UNITED BREWA,1194.0,1202.55,1173.75,1197.1
532479,ISMT LTD    ,10.99,11.1,10.84,10.84
532481,NOIDA-TOLL B,5.95,6.24,5.91,6.19
532482,GRANULES (I),327.95,337.4,325.5,326.65
532483,CANARA BANK ,162.55,165.85,162.2,163.6
532485,BALMER LA.IN,403.85,416.0,400.6,411.2
532486,POKARNA LTD ,203.15,203.9,195.0,197.3
532488,DIVI'S LAB. ,3481.0,3513.7,3431.0,3439.0
532493,ASTRA MICRO ,111.25,113.7,111.25,112.65
532497,RADICOKHAIT ,558.1,569.55,558.1,568.45
532498,SHRMCITYUN  ,1603.9,1620.3,1600.3,1609.95
532500,MARUTISUZUK ,7094.0,7094.0,6912.85,6927.1
532503,RAJAPAMILLS ,750.0,754.2,745.0,751.2
532504,NAVIN FLUORI,2506.0,2545.2,2470.3,2482.05
532505,UCOBANK     ,14.7,14.89,14.34,14.41
532507,BAG FIL MED ,2.6,2.75,2.6,2.63
532508,JSL         ,70.0,74.7,70.0,73.1
532509,SUPRAJIT ENG,287.15,300.9,282.85,292.7
532513,TVSELE      ,154.1,158.5,154.1,158.5
532514,INDRA GAS   ,512.0,516.0,507.15,511.4
532515,TV TODAY    ,271.05,272.0,268.45,269.85
532521,PALRED      ,102.6,102.65,99.0,102.65
532522,PETRONET LNG,253.25,260.9,252.8,258.75
532523,BIOCON LTD. ,396.45,400.5,390.95,397.9
532524,PTC INDIA   ,71.65,78.25,71.55,76.35
532525,BANK MAHA   ,25.0,25.83,24.7,25.83
532527,RK FORGINGS ,552.1,565.0,531.65,548.9
532528,DATAM GLOB  ,114.35,114.35,112.0,112.45
532529,NDTV        ,49.1,49.9,46.95,48.95
532531,STAR        ,843.9,865.9,843.9,854.05
532532,JAIPRA      ,7.9,8.11,7.86,8.11
532538,ULTRATECH CM,6440.0,6466.0,6301.0,6400.75
532539,MINDA IND   ,554.0,580.0,554.0,568.25
532540,TCS LTD.    ,2980.0,3029.45,2969.1,2992.9
532541,COFORGE     ,2518.05,2561.75,2507.7,2517.3
532543,GULFPETRO   ,41.5,41.6,40.0,41.55
532548,CENTURYPLY  ,308.8,310.0,304.85,308.85
532553,WELENT      ,87.45,90.7,86.8,88.5
532555,NTPC LTD    ,103.5,110.1,103.05,107.95
532604,SALSTEEL    ,3.59,3.79,3.54,3.59
532605,JBM AUTO    ,445.0,446.3,433.0,436.7
532610,DWAR SUGAR  ,29.1,30.35,28.65,29.95
532612,INDOCO REM  ,300.0,300.0,291.65,292.35
532613,VIPCLOTHNG  ,14.45,14.85,13.6,14.85
532616,XCHANGING   ,69.95,69.95,68.5,68.7
532617,JETAIRWAYS  ,130.0,132.9,127.95,132.9
532621,MORARJETEX  ,13.0,13.3,12.53,12.81
532622,GATEWAY DIST,177.0,180.9,173.3,177.0
532624,JINDALPH    ,37.0,37.8,37.0,37.6
532626,PONDY OXIDES,234.6,240.0,228.6,238.65
532627,JPPOWER     ,2.83,2.88,2.77,2.79
532628,3I INFOTECH ,6.0,6.34,5.94,6.18
532629,MCNALLYB    ,11.77,11.77,11.77,11.77
532630,GOKALDAS    ,79.0,85.0,79.0,83.95
532633,ALLSEC TECH ,354.0,359.5,350.0,356.75
532636,IIFL        ,281.95,292.0,272.15,277.8
532637,MAN DRUGORG ,105.8,119.45,102.65,119.45
532638,SHOPPER STOP,213.0,213.0,207.0,208.4
532640,CYBER MEDIA ,14.58,14.58,14.58,14.58
532641,NDL         ,29.0,30.0,29.0,29.2
532642,JSWHL       ,3765.25,3800.0,3721.0,3788.1
532644,JK CEMENT   ,2651.05,2685.9,2580.05,2622.4
532645,BEEYU OVERSE,0.69,0.72,0.66,0.72
532648,YES BANK    ,16.2,16.3,16.05,16.1
532649,NECTAR LIFE ,20.15,20.95,19.75,20.25
532650,MSP STEEL   ,7.51,7.87,7.41,7.69
532651,SPL INDS    ,35.9,37.95,35.0,37.65
532652,KARNATAKA BK,72.0,72.0,68.5,69.35
532654,MCLEOD RUSSE,19.65,20.7,19.65,20.7
532656,FACOR ALLOYS,2.75,2.75,2.58,2.58
532659,IDFC        ,56.85,57.0,55.4,56.4
532660,VIVIMED LABS,15.95,16.35,15.1,15.7
532661,RANE MADRAS ,288.3,340.85,288.3,340.85
532662,HT MEDIA    ,29.0,29.0,25.9,25.9
532663,SASKEN      ,880.0,880.0,852.15,855.85
532666,FCS SOFTWARE,0.78,0.78,0.75,0.77
532667,SUZLONENERGY,5.75,5.75,5.54,5.75
532668,AURIONPRO SO,82.15,82.5,80.7,81.0
532670,RENUKA SUGAR,9.85,9.95,9.66,9.8
532673,KM SUGARMILL,11.99,11.99,11.19,11.39
532674,BANNARI AMMA,69.65,70.0,68.0,69.1
532678,BOMBAY RAYON,8.25,8.5,8.22,8.22
532679,SORILINFRA  ,213.0,213.0,196.1,200.3
532683,AIAENGINEER ,1802.05,1830.55,1779.2,1816.8
532684,EVEREST KANT,82.85,83.7,78.65,79.65
532686,KERNEX MICRO,29.75,29.75,29.75,29.75
532687,REPRO INDIA ,356.5,366.35,354.45,362.7
532689,PVR LTD     ,1410.0,1424.3,1385.9,1413.6
532692,RADHA MADHAV,2.75,2.9,2.69,2.87
532693,PUNJ LLOYD  ,1.91,2.04,1.9,2.0
532694,BARTRONICSIN,2.49,2.54,2.4,2.41
532695,CELEBRITYFAS,6.87,6.88,6.6,6.88
532696,EDUCOMP SOLN,2.95,3.1,2.85,2.91
532698,NITINSPINNER,80.95,81.75,79.0,80.35
532699,ROYALORCH   ,67.3,69.05,66.95,68.85
532700,ENT NETWORK ,159.0,166.0,156.25,160.45
532701,CELLA       ,5.5,5.77,5.49,5.51
532702,GUJ PETRONET,248.0,255.5,245.75,253.25
532705,JAGRAN PRAK ,54.3,55.65,53.95,54.55
532706,INOX LEISURE,316.0,318.8,315.3,316.55
532707,DYNEMIC PRO ,383.65,386.55,365.4,371.15
532710,SADBHAV ENGG,75.2,76.5,74.65,75.5
532712,REL COM LTD ,1.69,1.71,1.67,1.69
532713,SAKUMA EXPO ,5.29,5.41,5.19,5.28
532714,KEC INTERN  ,425.0,437.7,420.7,430.45
532716,GILLA ARBUT ,37.4,38.65,36.45,38.45
532717,INDOTECHTR  ,98.2,100.35,97.55,99.6
532719,BL KASHYAP  ,14.8,15.75,14.55,14.98
532720,M&M FINANSER,215.5,220.5,213.85,219.05
532721,VISA STEEL  ,6.15,6.26,6.15,6.26
532722,NITCO TILES ,22.0,22.9,22.0,22.6
532725,SOLAR IND   ,1314.7,1320.9,1303.0,1317.45
532726,GALLAN METAL,46.35,49.95,46.35,48.0
532728,MALU PAPER  ,27.3,28.45,27.3,27.3
532729,UTTAM SUGAR ,99.6,102.0,98.3,99.45
532730,STL GLOBAL  ,9.3,9.3,8.79,8.79
532732,KEWAL KIRAN ,911.0,915.0,896.6,899.2
532733,SUN TVNET   ,496.5,521.0,496.5,513.45
532734,GODAWARI POW,593.0,617.9,577.0,585.35
532735,RSYSTEMINT  ,121.8,121.8,118.1,119.3
532737,EMKAY GLOB F,70.3,71.3,69.2,70.85
532738,TANTIA CONS ,1.69,1.72,1.69,1.72
532740,LOKESH MACH ,35.9,36.2,35.6,36.2
532741,KAMDHENU    ,122.9,127.0,122.4,122.9
532742,PAUSHAK LTD ,5649.0,6000.0,5575.0,5877.4
532744,GTN TEXTILE ,5.32,5.32,5.32,5.32
532745,INDICAP     ,36.3,36.5,35.3,36.15
532746,UNITY INFRA ,0.95,0.95,0.91,0.91
532748,PRIME FOCUS ,51.7,62.2,50.85,61.25
532749,ALLCARGO    ,131.0,131.95,130.45,130.85
532751,EASUNREYRL  ,2.46,2.46,2.34,2.34
532754,GMR INFRASTR,25.5,27.35,25.5,26.85
532755,TECH MAH    ,969.9,969.9,952.8,957.8
532756,MAHINDCIE   ,181.7,182.95,180.3,181.2
532757,VOLTAMP TRAN,1199.9,1199.95,1170.0,1186.95
532759,ATLANTA     ,8.3,8.48,8.29,8.31
532760,DEEPENR     ,41.75,41.85,41.0,41.3
532761,HOV SERVICES,40.5,40.95,39.15,40.9
532762,ACTION CONST,156.0,157.65,155.15,155.45
532764,GEECEE      ,95.1,97.45,94.65,95.0
532766,RICHA IND   ,0.75,0.75,0.74,0.74
532767,GAYATRI PROJ,41.5,42.6,40.95,41.4
532768,FIEM INDS   ,554.0,560.15,540.05,542.95
532771,JHS SVEN    ,25.45,26.3,25.45,25.85
532772,DCBBANK     ,116.2,118.45,115.4,117.7
532773,GLOBAL VECT ,46.5,48.15,46.5,47.15
532774,INSPIRISYS  ,36.6,37.4,36.2,36.75
532775,GTL INFRAST ,0.9,0.9,0.88,0.9
532776,SHIVAM AUTO ,21.3,21.45,20.65,21.15
532777,INFO EDGE   ,4975.0,5058.4,4944.0,4958.45
532779,TORNT POWER ,376.55,395.7,365.55,393.0
532780,PARSVNATH   ,7.17,7.17,7.17,7.17
532782,SUTLEJ TEXT ,43.6,44.2,42.55,42.75
532783,DAAWAT      ,51.95,52.45,51.35,51.75
532784,SOBHA       ,457.0,457.9,443.75,452.05
532785,RUCHIRA PAP ,64.25,64.7,63.85,63.85
532790,TANLA       ,899.9,940.0,870.1,885.7
532794,ZEEMEDIA    ,6.11,6.25,5.91,6.02
532795,SITINET     ,0.94,0.94,0.9,0.93
532796,LUMAX TECH  ,150.0,153.75,143.0,143.35
532797,AUTOIND     ,32.5,33.7,32.0,32.75
532798,NTWK MED INV,36.8,37.75,36.75,37.4
532799,HUBTOWN     ,15.75,16.45,15.4,16.0
532800,TV18BRDCST  ,29.6,30.4,29.0,29.7
532801,CAMBRIDGE   ,33.25,33.25,30.8,31.25
532804,TECHNOCRAFT ,409.0,412.05,396.0,400.25
532805,REDINGTON   ,199.5,199.5,186.65,188.75
532806,AI CHAMPDNY ,12.18,12.18,12.18,12.18
532807,CINELINE    ,39.75,39.75,38.95,39.45
532808,PGIL        ,167.0,169.6,163.0,166.0
532809,FSL         ,102.6,103.8,101.3,102.05
532810,POWER FINAN ,125.0,130.95,124.75,129.8
532811,AHLUWALIA CO,290.75,292.25,290.4,290.5
532813,C & C CONSTR,5.6,5.7,5.31,5.45
532814,INDIAN BANK ,145.0,147.15,142.6,143.0
532815,SMS PHARMACE,132.0,132.9,123.6,131.0
532817,ORIENTAL    ,7.04,7.25,6.95,7.15
532819,MINDTREE LTD,1605.0,1662.4,1598.55,1604.85
532820,ELAND       ,4.82,5.0,4.8,4.82
532822,IDEA        ,11.52,11.83,11.46,11.64
532823,EURO CERAMIC,1.1,1.1,1.1,1.1
532825,JAGJANANI   ,0.6,0.6,0.57,0.57
532826,RAJ TELE    ,34.0,34.35,33.65,34.35
532827,PAGE INDUSTR,28939.4,29281.45,28649.0,28792.55
532828,AMD INDUS   ,19.55,24.1,19.15,23.7
532829,LEHAR       ,23.05,24.25,22.65,23.1
532830,ASTRAL POLY ,2119.0,2128.0,2079.8,2115.65
532832,INDBUL REAL ,85.8,95.1,85.8,92.55
532834,CAMLINFINE  ,126.2,130.65,126.2,128.9
532835,ICRA        ,2795.35,2832.1,2759.0,2810.65
532839,DISH TV     ,11.78,11.78,11.46,11.57
532841,SAHYA INDU  ,305.0,305.8,292.0,296.05
532842,SREE RAYALA ,235.05,237.0,230.05,233.65
532843,FORTIS      ,159.2,161.95,158.5,159.05
532845,TGBHOTELS   ,4.54,4.54,4.29,4.45
532847,HILTON MET  ,10.97,11.16,10.3,10.46
532848,DELTA CORP  ,150.15,153.75,150.15,151.45
532850,MIC ELECTRON,0.61,0.61,0.58,0.58
532851,INSECTCID   ,462.75,467.95,455.15,456.75
532852,MCD HOLDING ,41.9,43.0,41.8,42.2
532853,ASAHI SONG  ,279.65,291.35,279.65,285.85
532854,NITIN FIRE  ,0.58,0.63,0.57,0.6
532855,HARYA CAPFIN,30.65,30.65,30.65,30.65
532856,TIME TECHNO ,55.7,58.25,55.0,57.3
532859,HGSL        ,1215.95,1240.0,1158.5,1174.9
532864,NELCAST     ,64.65,67.05,64.65,66.55
532865,MEGHMANI    ,78.75,82.15,78.0,81.25
532867,V2RETAIL    ,135.4,142.85,135.4,139.15
532868,DLF LIMITED ,316.0,319.05,313.2,314.55
532869,TARMAT      ,52.55,52.7,51.9,52.35
532870,ANKIT METAL ,1.01,1.09,1.01,1.09
532872,SUNPHA ADV  ,170.0,170.2,167.6,168.35
532873,HOUSING DEV ,5.45,5.55,5.25,5.46
532874,SURYACHAKRA ,0.46,0.48,0.44,0.48
532875,ALLIED DIGIT,41.7,42.0,39.65,40.05
532878,ALPA LAB    ,42.4,42.4,39.85,40.55
532879,SIR SHADI LA,38.5,40.0,38.0,38.0
532880,OMAXE LTD   ,71.55,73.15,71.0,71.2
532884,REFEX       ,91.0,92.75,89.5,89.95
532885,CENTRAL BK  ,19.68,19.77,19.28,19.77
532886,SEL MANUF   ,1.58,1.58,1.58,1.58
532887,NTL         ,0.76,0.76,0.76,0.76
532888,ASIAN GRANIT,200.05,200.05,162.55,170.9
532889,K.P.R. MILL ,944.95,944.95,918.0,927.9
532890,TAKE SOLUT  ,59.05,59.3,58.0,58.5
532891,PURAVANKARA ,83.7,83.8,80.6,81.05
532892,MOTILALOFS  ,618.4,625.35,612.05,615.55
532893,VTM LTD     ,24.25,24.35,22.95,23.05
532894,IWIND ENERGY,3.92,3.93,3.57,3.82
532895,NAGREKA CAP ,6.28,6.28,5.7,6.27
532896,MAGNUM VENT ,7.64,7.64,6.34,6.46
532898,POWER GRID  ,224.8,232.7,220.8,227.75
532899,KAVERI SEED ,508.0,515.6,507.75,508.55
532900,PAISALO     ,854.75,864.0,816.9,836.65
532902,CONSOL CONST,0.38,0.38,0.38,0.38
532906,MAANALU     ,157.5,157.5,149.85,152.8
532907,ILFSENGG    ,3.49,3.49,3.28,3.46
532911,PARLEIND    ,11.71,11.71,11.7,11.71
532915,RELIGARE ENT,87.3,93.05,81.1,82.75
532916,BARAK VALL  ,16.6,17.75,16.55,17.5
532918,RATHI BARS  ,19.25,19.25,17.9,18.1
532921,ADANI PORTS ,667.3,711.4,667.3,704.6
532922,EDELWEISS   ,67.9,72.35,66.6,70.3
532923,RGL         ,298.0,302.4,290.1,298.0
532924,KOLTEPATIL  ,242.35,248.5,242.35,245.8
532925,KAUSHAL INFR,1.85,1.91,1.81,1.81
532926,JYOTHYLAB   ,149.75,150.8,148.8,149.05
532927,ECLERX      ,954.4,954.4,923.0,924.0
532928,TRIL        ,17.5,17.65,17.05,17.35
532929,BRIGADE     ,292.95,295.0,289.55,292.05
532930,BGR ENERGY  ,42.1,46.05,41.6,46.05
532931,BURNPUR     ,2.5,2.51,2.34,2.45
532932,MANAKSIA LTD,54.55,55.0,53.75,54.9
532933,PORWAL AUTO ,18.75,20.3,18.7,19.5
532934,PPAP        ,240.05,247.0,239.85,244.2
532935,ARIES AGRO  ,91.5,95.6,90.6,92.8
532937,KUANTUM     ,53.5,54.25,53.5,54.2
532939,RPOWER      ,3.57,3.92,3.54,3.91
532940,J KUMAR INFR,205.7,205.7,196.25,197.2
532941,CORDS CABLE ,42.6,42.9,41.05,42.4
532942,KNR CONST   ,211.0,211.0,204.05,208.65
532944,ONMOBILE    ,119.9,120.7,114.95,114.95
532945,SHRIRAM EPC ,4.51,4.78,4.5,4.63
532946,BANG        ,27.75,28.15,26.05,27.7
532947,IRB INFRA   ,108.0,108.15,106.35,106.9
532951,GSS INFOTECH,51.85,53.0,51.5,52.3
532952,NAHAR CAP   ,92.15,93.3,89.55,91.4
532953,V GUARD IND ,229.25,235.7,225.0,230.7
532955,RECLTD      ,139.35,145.35,137.15,144.0
532959,GAMMON INFRA,0.78,0.8,0.75,0.77
532960,DHANI       ,361.05,374.0,355.65,362.0
532966,TITAGARH WAG,50.55,52.5,50.55,51.6
532967,KIRI DYES   ,462.0,472.75,454.15,461.05
532972,SANKHYA INFO,3.65,3.67,3.61,3.61
532974,ABML        ,45.0,45.0,43.65,43.85
532975,AISHWARYA   ,2.38,2.38,2.34,2.34
532976,JAIBALA IND ,27.65,29.0,27.65,28.35
532977,BAJAJ AUTO  ,3979.7,3979.7,3908.2,3940.6
532978,BAJAJ FINSE ,10270.0,10374.25,10130.35,10263.25
532980,GOKUL REFOIL,19.25,19.3,15.5,19.05
532983,RPG LIFESCI ,418.75,420.05,408.05,416.25
532985,KOTAK SENSEX,530.0,536.0,530.0,531.96
532986,NIRAJ CEMENT,38.3,44.95,38.3,40.15
532987,RANE BRAKE  ,766.35,905.3,766.35,865.3
532988,RANE ENGVL  ,269.95,285.1,265.15,285.1
532989,BAFNA PHARMA,122.0,122.85,120.0,122.85
532992,CHL LTD     ,6.83,6.83,6.8,6.8
532993,SEZALGLASS  ,4.08,4.27,4.08,4.27
532994,ARCHIDPLY IN,37.2,38.5,36.0,37.2
532998,LEHIL       ,35.25,35.25,35.25,35.25
533001,SOMI CONVEY ,32.3,32.3,32.3,32.3
533007,LGB FORGE   ,3.86,4.23,3.86,4.19
533012,LANDMRK PRO ,2.03,2.03,2.03,2.03
533014,SICAGEN IND ,15.95,16.1,14.5,15.0
533018,SIMPLEX MIL ,12.3,12.3,12.3,12.3
533022,20 MICRONS  ,36.7,37.6,36.7,37.1
533023,WABCO       ,5885.95,5984.3,5885.95,5957.3
533029,ALKALI      ,52.8,54.0,52.8,53.0
533033,ISGEC       ,485.1,494.0,483.0,490.65
533047,INDIAN MET  ,508.95,513.05,491.1,498.1
533048,GI ENGINERG ,2.14,2.36,2.14,2.27
533056,VEDAVAAG    ,32.2,32.75,31.5,31.65
533078,MANJEERA    ,25.0,26.25,23.75,25.5
533080,MOLDTKPACK  ,385.0,401.05,383.3,398.1
533088,MAH HOLIDAY ,232.55,233.45,225.05,228.25
533090,EXCEL       ,2.59,2.76,2.56,2.62
533093,RAJ OIL     ,98.4,108.7,98.4,108.55
533095,BENGLA& ASM ,1490.0,1490.0,1445.1,1449.5
533096,ADANI POWER ,55.95,57.2,55.5,56.5
533098,NHPC        ,23.95,24.9,23.8,24.3
533101,SURYAMBA SP ,65.0,66.4,64.65,64.8
533104,GLOBUS SPR  ,358.2,369.5,357.3,359.45
533106,OIL INDIA   ,126.6,129.65,126.15,127.85
533107,RNAVAL      ,2.62,2.67,2.58,2.61
533108,BHILWRA TEC ,6.05,6.28,5.85,5.99
533121,EXPLEOSOL   ,514.55,529.8,511.65,527.95
533122,RTNPOWER    ,2.77,2.9,2.77,2.89
533137,DEN NETWORK ,57.5,58.3,57.05,57.7
533138,ASTEC LIFE  ,1060.0,1075.0,1058.45,1066.35
533144,COX KINGS   ,1.43,1.46,1.37,1.4
533146,DLINK IND   ,118.85,121.05,115.3,115.9
533148,JSW ENERGY  ,73.9,75.6,72.85,73.3
533150,GODREJ PROP ,1499.0,1564.25,1499.0,1550.75
533151,D B CORP    ,98.55,99.2,96.9,97.8
533152,MBL INFRA   ,21.95,21.95,20.65,20.75
533155,JUBL FOOD   ,3075.85,3101.75,3016.55,3057.25
533156,VASCON ENG  ,17.47,17.75,17.01,17.34
533157,SYNCOM HEAL ,2.69,2.7,2.47,2.59
533158,THANGAMAYIL ,640.0,650.0,631.9,635.9
533160,D B REALTY  ,26.85,26.85,26.85,26.85
533161,EMMBI       ,85.25,85.45,82.15,82.75
533162,HATHWAY CAB ,29.75,30.3,29.6,30.15
533163,ARSS INFRA  ,24.0,24.0,22.5,23.0
533164,TEXMO PIPES ,31.9,32.3,31.45,31.6
533166,SUNDARAMMUL ,1.37,1.38,1.33,1.35
533167,CORO ENGG   ,31.05,31.95,30.2,30.2
533168,ROSSELL IND ,107.55,109.05,104.2,106.65
533169,MAN INFRA   ,36.25,37.25,35.9,36.35
533170,TAMBOLI CAP ,48.7,50.45,47.15,47.3
533172,IVZINGOLD   ,4235.0,4235.0,4195.05,4210.0
533177,IL&FS TRANS ,2.18,2.28,2.11,2.25
533179,PERSISTENT  ,1700.0,1700.0,1612.65,1638.15
533181,INTRASOFT   ,67.95,70.9,67.75,68.5
533189,GOENKA DIAM ,2.03,2.03,2.03,2.03
533192,KCP SUGAR IN,15.65,16.1,15.65,15.75
533193,KIRLOSKAR EL,13.99,14.04,13.55,13.81
533202,NEH         ,1.5,1.55,1.44,1.46
533204,GBGLOBAL    ,6.42,6.42,6.42,6.42
533206,SJVN        ,25.8,25.8,25.35,25.4
533207,JPINFRATEC  ,1.67,1.71,1.66,1.68
533208,EMAMI PAPER ,98.45,98.45,95.35,95.6
533210,KRITI NUTRI ,42.75,42.9,41.5,42.1
533212,GKB OPHTHA  ,68.15,71.95,67.0,69.15
533217,HMVL        ,66.1,66.15,62.95,64.35
533218,EMAMIREAL   ,54.0,54.0,51.1,51.45
533221,ASIAN HTL W ,242.35,245.8,242.15,243.35
533227,ASIAN HTL E ,164.85,164.9,157.65,157.65
533229,BAJAJCON    ,253.45,259.0,250.0,254.05
533230,HDFCMFGETF  ,41.25,41.75,41.25,41.46
533239,PRAKASHSTL  ,0.8,0.82,0.76,0.79
533244,ICICIGOLD   ,41.5,41.61,41.36,41.43
533248,GPPL        ,98.4,99.7,97.7,99.0
533252,WELSPUN INV ,357.05,369.9,357.05,365.15
533257,INDOSOLAR   ,2.2,2.2,2.11,2.2
533259,SASTASUNDR  ,137.2,137.5,130.2,131.6
533260,CAREERP     ,155.2,157.1,154.5,154.8
533261,EROS MEDIA  ,28.0,28.65,27.7,28.0
533262,RAMKY INFRA ,74.75,74.75,74.75,74.75
533263,GREENPOWER  ,2.14,2.14,2.05,2.12
533265,GALLISPAT   ,41.45,42.0,40.0,40.15
533267,CANTABIL    ,381.0,394.2,380.6,389.7
533269,VATECH WABA ,290.9,294.55,279.0,281.6
533270,BEDMUTHA IN ,24.5,24.55,23.95,23.95
533271,ASHOKA      ,114.75,115.7,111.0,113.4
533272,CEBBCO      ,20.15,20.85,20.1,20.5
533273,OBEROI REAL ,560.0,569.25,546.95,554.05
533274,PRESTIGE    ,308.0,311.95,301.0,308.25
533275,GYSCOAL     ,2.79,2.79,2.58,2.58
533278,COAL INDIA  ,146.9,158.6,145.85,156.35
533282,GRAVITA     ,87.9,93.75,87.9,91.35
533284,RPP INFRA   ,67.45,68.4,66.8,67.0
533285,RDB REALTY  ,16.15,18.3,15.8,18.3
533286,MOIL LTD    ,154.0,156.85,153.0,155.1
533287,ZEE LEARN   ,11.91,11.91,11.79,11.81
533289,KESAR TERMI ,35.1,37.8,35.1,35.6
533292,A2ZINFRA    ,4.16,4.31,4.16,4.26
533293,KIRLOIL ENG ,159.75,166.6,157.6,164.25
533294,RAVI KUMAR  ,7.88,7.88,7.76,7.79
533295,PUNJABNSIND ,18.2,18.35,17.81,18.35
533296,FMNL        ,17.65,18.4,17.5,18.0
533298,SURANASOL   ,8.7,8.9,8.4,8.69
533301,SHEKHAWATI  ,0.42,0.42,0.42,0.42
533302,KALYANI INV ,1600.3,1615.0,1551.0,1579.15
533303,BF INVEST   ,280.0,288.85,278.2,282.35
533306,SUMMIT SECU ,573.0,581.0,573.0,574.25
533315,INNO INVEST ,7.6,7.6,6.94,7.42
533316,STEL        ,79.55,83.4,79.5,82.45
533317,OMKAR SPC   ,5.7,5.75,5.35,5.75
533320,JUBILNT IND ,210.75,229.0,204.0,218.9
533326,TEXMACO RAIL,28.8,30.5,28.4,30.2
533329,IND TERRAIN ,37.05,37.9,35.5,37.3
533333,FINEOTEX  CH,70.4,71.75,69.7,71.2
533336,DHUNINV     ,300.0,316.0,269.5,272.3
533339,ZEN TECH    ,84.35,87.8,83.8,86.15
533343,LOVABLE     ,91.2,91.2,88.55,89.55
533344,PTCFIN SER  ,18.35,19.25,18.35,18.85
533385,N100        ,949.0,957.0,945.75,947.31
533393,TCI DEVELP  ,314.0,314.0,313.85,313.85
533398,MUTHOOT FIN ,1294.0,1339.8,1294.0,1329.7
533400,FCONSUMER   ,7.95,8.05,7.92,7.98
533407,CIL NOVA    ,13.81,13.81,13.81,13.81
533408,BSLGOLDETF  ,4272.0,4339.0,4191.0,4218.03
533411,SANGH FORG  ,28.5,28.5,28.45,28.45
533427,VMS INDUSTR ,9.24,9.24,8.0,8.2
533451,KARMA ENERG ,14.75,16.15,14.65,15.9
533452,EBIXFOREX   ,440.0,445.95,433.05,440.1
533470,RUSHIL DECOR,174.35,179.9,174.35,177.1
533477,ENKEI WHEEL ,276.0,294.6,275.1,283.6
533482,KRIINFRA    ,3.68,3.68,3.45,3.56
533506,INVENTURE   ,21.0,21.3,20.5,20.75
533519,LNT FH      ,103.75,106.9,103.5,106.2
533520,YAARII      ,182.85,182.85,165.45,172.75
533540,TREE HOUSE  ,7.25,7.66,7.0,7.36
533543,BROOKS LABS ,60.6,61.5,59.45,60.45
533552,RUPA & CO   ,329.95,329.95,315.65,319.35
533553,TD POWER    ,160.15,161.3,156.7,158.5
533570,AXISGOLD    ,40.64,40.65,40.4,40.56
533573,ALEM PHARMA ,882.0,902.55,881.0,897.8
533576,VASWANI IND ,10.35,10.41,10.2,10.41
533581,PG ELECTRO  ,274.8,279.9,272.1,279.9
533605,SETUINFRA   ,0.8,0.8,0.76,0.8
533608,RDB RASAYAN ,54.1,54.1,52.0,52.9
533629,TIJARIA PPL ,6.65,7.25,6.65,6.69
533632,ONELIFE CAP ,7.45,7.45,7.45,7.45
533638,FLEXITUFF   ,26.7,26.8,24.3,24.55
533644,UJAAS       ,2.96,3.0,2.9,2.97
533655,TRIVENITURB ,106.0,107.45,103.7,104.5
533676,INDO THAI   ,55.5,55.5,52.55,52.9
533704,ESSAR SHIP  ,9.06,9.68,9.06,9.2
533719,IDBIGOLD    ,4301.0,4390.0,4301.0,4350.0
533758,APL APOLLO  ,1025.0,1073.0,1020.1,1060.45
533761,GPT INFRA   ,42.9,42.95,42.55,42.9
533896,FERVENTSYN  ,15.2,15.2,13.7,15.1
533982,TERASOFTWARE,41.15,42.25,41.05,42.15
534060,PMCFIN      ,1.26,1.26,1.23,1.26
534076,ORIENT REF  ,237.05,238.0,233.9,235.0
534091,MCX LTD     ,1509.0,1531.0,1506.05,1519.9
534139,SCHNEIDER   ,113.5,120.85,111.95,116.4
534190,OLYMPIC     ,2.71,2.71,2.58,2.58
534309,NBCC        ,40.1,42.9,40.1,42.35
534312,MT EDUCARE  ,8.98,8.98,8.2,8.36
534328,HEXATRADEX  ,64.55,64.55,61.55,64.55
534338,MAXHEIGHTS  ,15.4,15.45,15.1,15.1
534369,TBZ LTD     ,75.5,76.05,75.15,75.4
534392,VSSL        ,148.3,149.25,144.2,146.95
534422,LOOKS       ,5.78,5.78,5.56,5.78
534425,SPECIALITY R,43.85,44.8,43.8,44.3
534532,LYPSA GEMS  ,4.85,5.09,4.61,4.8
534535,BIOGRPAPER  ,3.44,3.44,3.43,3.43
534597,RTNINFRA    ,6.37,6.85,6.37,6.61
534598,SEPOWER     ,4.15,4.55,4.13,4.44
534600,JTL INFRA   ,301.1,301.1,285.0,294.9
534612,AMTL        ,9.4,9.79,8.93,9.75
534615,NECC LTD    ,9.91,10.0,9.5,9.97
534618,SAREL       ,36.3,36.3,36.3,36.3
534623,JUPITER INFO,25.9,25.9,25.0,25.0
534674,DUCON       ,7.19,7.44,7.1,7.44
